FID,X,Y,Call_Taken,Location,Day
1661,-10380435.861205,5618730.894647,2015-12-31T00:00:00.000Z,129 6th ave se,Day 3
1662,-10384264.869662,5623625.106325,2015-12-31T00:00:00.000Z,3219 3rd st n,Day 3
1663,-10379533.064135,5623064.47077,2015-12-31T00:00:00.000Z,2211 Pierce St NE,Day 3
1664,-10387315.218833,5623063.683082,2015-12-31T00:00:00.000Z,2907 Russell ave n,Day 3
1665,-10385615.735382,5615631.695156,2015-12-31T00:00:00.000Z,2011 fremont ave s,Day 3
1666,-10387313.739211,5622695.656544,2015-12-31T00:00:00.000Z,2659 russell ave n,Day 3
1667,0,0,2015-12-31T00:00:00.000Z,2737 peirce st ne,Day 3
1668,-10380504.292529,5621039.518542,2015-12-31T00:00:00.000Z,837 summer st ne,Day 3
1669,-10376812.390299,5620020.525862,2015-12-31T00:00:00.000Z,1081 26th ave se,Day 3
1670,-10382734.783322,5621779.660903,2015-12-31T00:00:00.000Z,117 14th ave ne,Day 3
1671,-10380615.619924,5619194.381607,2015-12-31T00:00:00.000Z,305 4th ave se,Day 3
1672,-10380389.948863,5613279.315375,2015-12-31T00:00:00.000Z,3041 18 th ave s,Day 3
1673,-10377829.691787,5619455.399452,2015-12-31T00:00:00.000Z,937 19th ave se,Day 3
1674,-10381365.980591,5610802.326779,2015-12-31T00:00:00.000Z,3925 12th Ave s,Day 3
1675,0,0,2015-12-31T00:00:00.000Z,2653 james abe n,Day 3
1676,-10382465.488764,5621840.254172,2015-12-31T00:00:00.000Z,163 14th ave ne,Day 3
1677,-10380027.528836,5619096.989666,2015-12-31T00:00:00.000Z,421 7th ave se,Day 3
1678,-10377523.967146,5619788.872626,2015-12-31T00:00:00.000Z,1059 21st ave se,Day 3
1679,-10384233.861992,5616306.779436,2015-12-31T00:00:00.000Z,307 oak grove st,Day 3
1680,-10380204.620754,5618783.80531,2015-12-31T00:00:00.000Z,217 7th Ave. SE.,Day 3
1681,-10380947.657662,5611963.147936,2015-12-31T00:00:00.000Z,3515 15th ave s,Day 3
1682,-10385059.759554,5622896.750546,2015-12-31T00:00:00.000Z,2813 Bryant Ave n,Day 3
1683,-10385118.42119,5621168.223169,2015-12-31T00:00:00.000Z,1819 Bryant ave n,Day 3
1684,-10385497.004968,5611940.464908,2015-12-31T00:00:00.000Z,3521 EMERSON AVE S,Day 3
1685,-10381648.747465,5609887.727327,2015-12-31T00:00:00.000Z,4249 10th ave s,Day 3
1686,-10376814.645585,5619761.553173,2015-12-31T00:00:00.000Z,1027 26th Avenue Southeast,Day 3
1687,-10385289.14924,5620436.96564,2015-12-31T00:00:00.000Z,1403 dupont Ave n,Day 3
1688,-10378126.204445,5619222.076518,2015-12-31T00:00:00.000Z,1715 rollins ave se,Day 3
1689,-10377379.461734,5620080.316945,2015-12-31T00:00:00.000Z,1097 22nd ave se,Day 3
1690,-10385189.956214,5616133.160661,2015-12-31T00:00:00.000Z,1783 colfax AVE S,Day 3
1691,-10377382.34561,5619692.91399,2015-12-31T00:00:00.000Z,1015 22ND AVE SE,Day 3
1692,-10380110.182097,5618948.170746,2015-12-31T00:00:00.000Z,325 7th ave se,Day 3
1693,-10376771.37399,5619334.429247,2015-12-31T00:00:00.000Z,869 weeks ave se,Day 3
1694,-10386203.357902,5612199.360843,2015-12-31T00:00:00.000Z,3431 Humboldt Ave South,Day 3
1695,-10386186.526241,5623705.547475,2015-12-31T00:00:00.000Z,3237 James  Ave N,Day 3
1696,-10384483.559765,5615626.345363,2015-12-31T00:00:00.000Z,2013 Harriet ave s,Day 3
1697,-10378641.064003,5616203.242893,2015-12-31T00:00:00.000Z,729 27th ave s,Day 3
1698,-10384483.894334,5615476.592683,2015-12-31T00:00:00.000Z,2125 Harriet ave s,Day 3
1699,-10376813.059852,5619951.582662,2015-12-31T00:00:00.000Z,1065 26th ave se,Day 3
1700,-10383411.387114,5615842.441413,2015-12-31T00:00:00.000Z,115 19th st e,Day 3
1701,-10380944.481938,5611351.260651,2015-12-31T00:00:00.000Z,3731 15th ave s,Day 3
1702,-10387173.391483,5623492.565917,2015-12-31T00:00:00.000Z,3121 queen ave n,Day 3
1703,-10384507.228158,5616421.276258,2015-12-31T00:00:00.000Z,425 oak grove st,Day 3
1704,-10383386.891352,5615842.402714,2015-12-31T00:00:00.000Z,119 19 th ST e,Day 3
1705,-10377382.948612,5619561.349484,2015-12-31T00:00:00.000Z,931 22ND AVE SE,Day 3
1706,-10386468.607712,5623681.145587,2015-12-31T00:00:00.000Z,3227 Logan Ave N,Day 3
1707,-10387457.701058,5623735.540707,2015-12-31T00:00:00.000Z,3245 Sheridan ave n,Day 3
1708,-10379681.878231,5613098.097986,2015-12-31T00:00:00.000Z,3103 21 av s,Day 3
1709,0,0,2015-12-31T00:00:00.000Z,33oak grove st,Day 3
1710,-10386184.047339,5622613.743867,2015-12-31T00:00:00.000Z,2653 james ave n,Day 3
1711,-10383192.156044,5615842.524168,2015-12-31T00:00:00.000Z,217 19th st e,Day 3
1712,-10381380.169631,5613277.590308,2015-12-31T00:00:00.000Z,3041 12th ave,Day 3
1713,-10384433.576446,5623276.813208,2015-12-31T00:00:00.000Z,3033 4th st n,Day 3
1714,-10383346.772756,5615842.385319,2015-12-31T00:00:00.000Z,129 19th st e,Day 3
1715,-10377384.65689,5619382.87979,2015-12-31T00:00:00.000Z,891 22nd ave se,Day 3
1716,-10380531.486479,5613278.796369,2015-12-31T00:00:00.000Z,3041 17th ave,Day 3
1717,-10381378.42412,5613083.838348,2015-12-31T00:00:00.000Z,3109 12th ave,Day 3
1718,-10384434.287319,5623067.918519,2015-12-31T00:00:00.000Z,2925 4th St N,Day 3
1719,-10385062.965128,5616069.771341,2015-12-31T00:00:00.000Z,905 SUMMIT AV S,Day 3
1720,-10380668.552954,5612457.371054,2015-12-31T00:00:00.000Z,3333 16th Ave s,Day 3
1721,-10379525.516503,5615351.322579,2015-12-31T00:00:00.000Z,2213 22nd ave s,Day 3
1722,-10376952.559157,5620104.320205,2015-12-31T00:00:00.000Z,1101 25th ave se,Day 3
1723,-10383353.87668,5615842.36766,2015-12-31T00:00:00.000Z,125 19TH ST E,Day 3
1724,-10387175.264453,5624249.201083,2015-12-31T00:00:00.000Z,3425. Queen Ave n,Day 3
1725,-10384049.404527,5616240.103334,2015-12-31T00:00:00.000Z,225 oak grove st,Day 3
1726,-10387175.416658,5624309.207009,2015-12-31T00:00:00.000Z,3447 queen Ave n,Day 3
1727,-10383211.303904,5615842.656464,2015-12-31T00:00:00.000Z,203 19th st e,Day 3
1728,-10382151.772165,5622701.298212,2015-12-31T00:00:00.000Z,303 19th ave ne,Day 3
1729,-10376953.715067,5619966.396821,2015-12-31T00:00:00.000Z,1069 25th ave se,Day 3
1730,-10383350.324718,5615842.376489,2015-12-31T00:00:00.000Z,127 19TH ST E,Day 3
1731,-10377386.62124,5619082.07144,2015-12-31T00:00:00.000Z,825 22nd ave se,Day 3
1732,-10382079.023943,5622701.488808,2015-12-31T00:00:00.000Z,313 19th ave ne,Day 3
1733,-10385254.617781,5612281.316371,2015-12-31T00:00:00.000Z,1025 34th st w,Day 3
1734,-10381987.440915,5622701.716735,2015-12-31T00:00:00.000Z,329 19th ave ne,Day 3
1735,-10384265.005931,5623640.025417,2015-12-31T00:00:00.000Z,3227 3rd st n,Day 3
1736,-10378996.45323,5615737.372182,2015-12-31T00:00:00.000Z,923 25th ave s,Day 3
