FID,X,Y,Call_Taken,Location,Day
88,-10385629.735106,5626085.831907,2016-02-02T00:00:00.000Z,4070 fremont ave n,Day 1
89,-10383813.460773,5616434.17773,2016-02-02T00:00:00.000Z,1500 lasalle AV s,Day 1
90,-10385612.605284,5624823.902854,2016-02-02T00:00:00.000Z,3632 Fremont Ave n,Day 1
91,-10380517.478684,5618946.733801,2016-02-02T00:00:00.000Z,211 5TH AVE SE,Day 1
92,-10382514.057553,5615795.947958,2016-02-02T00:00:00.000Z,1924 Portland Ave S,Day 1
93,-10383813.460773,5616434.17773,2016-02-02T00:00:00.000Z,1500 lasalle,Day 1
94,-10382380.60377,5616873.897845,2016-02-02T00:00:00.000Z,601 10th st s,Day 1
95,-10378578.49807,5619054.993476,2016-02-02T00:00:00.000Z,1419 8th st se,Day 1
96,-10383813.609179,5616332.943781,2016-02-02T00:00:00.000Z,1550 Lasalle,Day 1
97,-10385957.430578,5619364.780743,2016-02-02T00:00:00.000Z,1429 8th ave se,Day 1
98,0,0,2016-02-02T00:00:00.000Z,3331 henn ave s,Day 1
99,-10379502.664901,5619576.537965,2016-02-02T00:00:00.000Z,821 8th st Se,Day 1
100,-10383813.502327,5616405.832224,2016-02-02T00:00:00.000Z,1514 LASALLE AVE,Day 1
101,0,0,2016-02-03T00:00:00.000Z,2815 e lake isles pkwy,Day 2
102,-10380251.719616,5619034.120953,2016-02-03T00:00:00.000Z,326 6th Ave se,Day 2
103,-10385343.743721,5615858.645602,2016-02-03T00:00:00.000Z,1922 Dupont ave n,Day 2
104,0,0,2016-02-03T00:00:00.000Z,2833 e llake of isles,Day 2
105,0,0,2016-02-03T00:00:00.000Z,410 N 6th ave,Day 2
106,0,0,2016-02-03T00:00:00.000Z,3108 N 4th st,Day 2
107,-10387977.446045,5613738.28906,2016-02-03T00:00:00.000Z,2920 DEAN PKWY,Day 2
108,0,0,2016-02-02T00:00:00.000Z,1050 Van White Blvd,Day 1
109,-10383981.447515,5616591.793689,2016-02-03T00:00:00.000Z,1408 spruce place,Day 2
110,-10378787.109644,5619613.654548,2016-02-02T00:00:00.000Z,1227 COMO AVE SE,Day 1
111,-10380879.566684,5621999.56429,2016-02-03T00:00:00.000Z,690 15th ave ne,Day 2
112,-10382229.894777,5616474.037667,2016-02-02T00:00:00.000Z,1512 park ave,Day 1
113,-10381519.261866,5611358.487321,2016-02-03T00:00:00.000Z,3728 11th ave so,Day 2
114,-10380819.033352,5611956.955911,2016-02-02T00:00:00.000Z,3516 Bloomington Ave S,Day 1
115,-10380101.153661,5618939.301446,2016-02-03T00:00:00.000Z,322 7th ave se,Day 2
116,-10378728.490824,5619127.154238,2016-02-02T00:00:00.000Z,1324 8th st se,Day 1
117,-10381660.429315,5611429.526739,2016-02-03T00:00:00.000Z,3702 10th Ave. S.,Day 2
118,-10383408.830538,5619723.178878,2016-02-02T00:00:00.000Z,700 2nd st n,Day 1
119,-10387984.361916,5613712.839711,2016-02-03T00:00:00.000Z,2928 DEAN PKWY,Day 2
120,-10383658.306976,5609345.533732,2016-02-02T00:00:00.000Z,4434 Nicollet Avenue South,Day 1
121,-10380112.651311,5618918.49625,2016-02-03T00:00:00.000Z,308 7th Ave se,Day 2
122,-10380296.206855,5620024.367862,2016-02-02T00:00:00.000Z,337 8th st se,Day 1
123,-10378575.551236,5619053.327359,2016-02-02T00:00:00.000Z,1421 8TH ST SE,Day 1
124,-10384601.322207,5624743.237338,2016-02-03T00:00:00.000Z,3606 6th St N,Day 2
125,-10380026.918103,5619073.274991,2016-02-03T00:00:00.000Z,408 7th ave se,Day 2
126,-10383645.952966,5609400.029942,2016-02-02T00:00:00.000Z,4415 Nicollet Avenue South,Day 1
127,-10382175.399509,5621369.650318,2016-02-03T00:00:00.000Z,1128 3rd st ne,Day 2
128,-10385447.302378,5620697.04129,2016-02-02T00:00:00.000Z,1556 Emerson north,Day 1
129,-10379907.563366,5619648.118769,2016-02-03T00:00:00.000Z,724 6th ave se,Day 2
130,-10383801.339997,5616385.567561,2016-02-02T00:00:00.000Z,1525 lasalle ave,Day 1
131,-10381665.82669,5612141.274296,2016-02-03T00:00:00.000Z,3434 10th Ave. S.,Day 2
132,-10383813.490454,5616413.93094,2016-02-02T00:00:00.000Z,1510 lasalle,Day 1
133,-10380026.918103,5619073.274991,2016-02-03T00:00:00.000Z,408 7th ave se,Day 2
134,-10378459.016646,5618980.436718,2016-02-02T00:00:00.000Z,8th st Se & 15 th Ave,Day 1
135,-10379769.357682,5619531.134207,2016-02-03T00:00:00.000Z,704 7th ave se,Day 2
136,0,0,2016-02-02T00:00:00.000Z,3115 DuPont ace s,Day 1
137,0,0,2016-02-03T00:00:00.000Z,2416 N 4th st,Day 2
138,-10385621.474145,5622488.858569,2016-02-02T00:00:00.000Z,2609 Fremont North,Day 1
139,-10380358.903704,5618841.268322,2016-02-03T00:00:00.000Z,202 6th ave se,Day 2
140,-10380806.241773,5611864.532181,2016-02-02T00:00:00.000Z,3551 Bloomington ave s,Day 1
141,-10380923.872773,5621999.406909,2016-02-03T00:00:00.000Z,684 15th ave ne,Day 2
142,0,0,2016-02-02T00:00:00.000Z,8th st se n 11th ave se,Day 1
143,-10385788.003456,5620635.487624,2016-02-03T00:00:00.000Z,1518 Girard ave n,Day 2
144,-10383813.490454,5616413.93094,2016-02-02T00:00:00.000Z,1510 lasalle,Day 1
145,0,0,2016-02-03T00:00:00.000Z,2110 N 4th st,Day 2
146,-10383644.035309,5612190.827737,2016-02-02T00:00:00.000Z,3435 Nicollet,Day 1
147,-10378517.488759,5619886.920018,2016-02-03T00:00:00.000Z,1414 Talmage Ave SE,Day 2
148,0,0,2016-02-02T00:00:00.000Z,2201 E 31ST,Day 1
149,-10383211.219669,5615854.848197,2016-02-03T00:00:00.000Z,202 19th st e,Day 2
150,-10380037.856006,5618684.038482,2016-02-03T00:00:00.000Z,214 8th ave se,Day 2
151,-10383813.460773,5616434.17773,2016-02-02T00:00:00.000Z,1500 lasalle ave,Day 1
152,-10386210.319939,5613035.945034,2016-02-03T00:00:00.000Z,3126 Humboldt Ave South,Day 2
153,-10380524.117894,5618934.763988,2016-02-02T00:00:00.000Z,203 5th Ave. SE.,Day 1
154,-10380029.63352,5618698.975837,2016-02-03T00:00:00.000Z,224 8th ave se,Day 2
155,-10381387.637438,5621524.362727,2016-02-02T00:00:00.000Z,1220 Washington St NE,Day 1
156,-10380007.854038,5619470.504689,2016-02-03T00:00:00.000Z,608 6th ave se,Day 2
157,-10383656.020897,5611644.475769,2016-02-02T00:00:00.000Z,3626 NICOLLET AVE SOUTH,Day 1
158,-10379950.534287,5618842.68117,2016-02-03T00:00:00.000Z,316 8th ave SE,Day 2
159,-10379712.569003,5615852.405687,2016-02-02T00:00:00.000Z,2000 9th st s,Day 1
160,-10386067.101876,5613086.553375,2016-02-03T00:00:00.000Z,3108 Holmes ave,Day 2
161,-10379890.25307,5615852.285352,2016-02-02T00:00:00.000Z,900 20 AVE S,Day 1
162,-10380809.683244,5621999.780906,2016-02-03T00:00:00.000Z,702 15th ave ne,Day 2
163,-10381940.813002,5610182.533665,2016-02-02T00:00:00.000Z,4144 Chicago ave s,Day 1
164,-10385788.065204,5620619.084046,2016-02-03T00:00:00.000Z,1508 girard ave n,Day 2
165,-10378921.312006,5619242.93613,2016-02-02T00:00:00.000Z,8th street & 12 ave se,Day 1
166,-10383197.542626,5615854.7537,2016-02-03T00:00:00.000Z,212 19th st e,Day 2
167,0,0,2016-02-02T00:00:00.000Z,500 N Van White Blvd,Day 1
168,-10379786.512194,5619138.549844,2016-02-03T00:00:00.000Z,506 8th ave se,Day 2
169,-10383813.713187,5616591.260496,2016-02-02T00:00:00.000Z,1408 Lasalle,Day 1
170,-10386493.434302,5612997.575116,2016-02-03T00:00:00.000Z,3140 James Ave South,Day 2
171,0,0,2016-02-02T00:00:00.000Z,718 glenwood n,Day 1
172,-10386036.330536,5621136.280974,2016-02-03T00:00:00.000Z,1808 Irving Ave N,Day 2
173,-10385459.524085,5620326.106244,2016-02-02T00:00:00.000Z,1360 Emerson ave n,Day 1
174,-10382175.473548,5621500.836828,2016-02-03T00:00:00.000Z,1202 3rd st ne,Day 2
175,-10385611.27691,5623249.324355,2016-02-02T00:00:00.000Z,2980 Fremont ave n,Day 1
176,-10379869.849275,5618989.063818,2016-02-03T00:00:00.000Z,410 8th Ave. SE.,Day 2
177,-10382321.804794,5616995.584394,2016-02-02T00:00:00.000Z,926 portland ave,Day 1
178,-10380116.204321,5613070.40466,2016-02-03T00:00:00.000Z,3112 LONGFELLOW AVE S,Day 2
179,0,0,2016-02-02T00:00:00.000Z,237 colfax,Day 1
180,-10382332.277682,5620977.243781,2016-02-03T00:00:00.000Z,120 9th ave ne,Day 2
181,-10382230.771579,5616006.407307,2016-02-02T00:00:00.000Z,1818 PARK AVE S,Day 1
182,0,0,2016-02-03T00:00:00.000Z,100 e 19th st,Day 2
183,-10383655.578509,5611070.432477,2016-02-02T00:00:00.000Z,3828 Nicollet Ave S,Day 1
184,-10380538.680708,5612272.78808,2016-02-03T00:00:00.000Z,3404 17th ave s,Day 2
185,-10379183.015987,5615846.194787,2016-02-02T00:00:00.000Z,2300 9th st s,Day 1
186,-10382661.378445,5615012.515187,2016-02-03T00:00:00.000Z,2428 5th ave so,Day 2
187,-10385446.813877,5622350.744976,2016-02-02T00:00:00.000Z,2538 Emerson ave n,Day 1
188,-10380537.260516,5611983.690834,2016-02-03T00:00:00.000Z,3506 17th ave s,Day 2
189,-10384809.285068,5618287.268053,2016-02-02T00:00:00.000Z,719 glenwood ave n,Day 1
190,-10381659.501099,5611326.280907,2016-02-03T00:00:00.000Z,3740 10th ave S,Day 2
191,-10383813.490454,5616413.93094,2016-02-02T00:00:00.000Z,1510 LASALLE AVE,Day 1
192,-10385914.428952,5626517.738043,2016-02-03T00:00:00.000Z,4206 Humboldt ave n,Day 2
193,-10378605.019578,5619069.988527,2016-02-02T00:00:00.000Z,1401 8th st se,Day 1
194,-10382107.403944,5622345.957303,2016-02-03T00:00:00.000Z,308 17th Ave NE,Day 2
195,-10382230.712278,5615987.394619,2016-02-02T00:00:00.000Z,1828 PARK AVE S,Day 1
196,-10385787.300351,5612511.836127,2016-02-03T00:00:00.000Z,3308 girard ave s,Day 2
197,-10381389.608386,5622352.445216,2016-02-02T00:00:00.000Z,1700 Washington St NE,Day 1
198,-10381778.896167,5610599.454044,2016-02-03T00:00:00.000Z,908 40th st E,Day 2
199,-10383801.357805,5616373.419487,2016-02-02T00:00:00.000Z,1531 lasalle AV S,Day 1
200,-10380961.924438,5621999.28816,2016-02-03T00:00:00.000Z,678 15th Ave NE,Day 2
201,-10385609.870886,5622764.505034,2016-02-02T00:00:00.000Z,2710 Fremont ave n,Day 1
202,-10385773.544758,5626940.826331,2016-02-03T00:00:00.000Z,4350 Girard ave n,Day 2
203,-10379075.463972,5619329.314979,2016-02-02T00:00:00.000Z,8Th st se & 11th ave Se,Day 1
204,-10379943.975954,5618854.599502,2016-02-03T00:00:00.000Z,324 8th ave se,Day 2
205,-10379569.528731,5615862.813109,2016-02-02T00:00:00.000Z,2121 9th St S,Day 1
206,-10383364.043567,5615983.99572,2016-02-03T00:00:00.000Z,1830 Stevens Ave s,Day 2
207,-10379881.955232,5615856.930316,2016-02-02T00:00:00.000Z,9th st & 20th Ave s,Day 1
208,-10381354.053721,5621999.006272,2016-02-03T00:00:00.000Z,620 15th Ave NE,Day 2
209,-10380865.000908,5619810.509308,2016-02-02T00:00:00.000Z,514 Hennepin Ave e,Day 1
210,0,0,2016-02-03T00:00:00.000Z,3414 S Holmes ave,Day 2
211,-10383643.505804,5611284.014227,2016-02-02T00:00:00.000Z,3755 Nicollet Ave S,Day 1
212,-10380042.789497,5618675.076069,2016-02-03T00:00:00.000Z,208 8th Ave se,Day 2
213,-10384937.296001,5618114.37235,2016-02-02T00:00:00.000Z,148 ALDRICH AVE N,Day 1
214,-10381956.15039,5621998.308925,2016-02-03T00:00:00.000Z,342 15th Ave NE,Day 2
215,0,0,2016-02-02T00:00:00.000Z,1800 E 35TH ST,Day 1
216,-10380250.10309,5619037.048113,2016-02-03T00:00:00.000Z,328 6th Ave se,Day 2
217,-10378737.020874,5619146.158824,2016-02-02T00:00:00.000Z,1315 8th st se,Day 1
218,-10381689.459234,5622040.167029,2016-02-03T00:00:00.000Z,1516 5th st ne,Day 2
219,-10383813.651364,5616555.643418,2016-02-02T00:00:00.000Z,1430 LASALLE AVE,Day 1
220,-10379788.17463,5619135.586031,2016-02-03T00:00:00.000Z,504 8 th ave se,Day 2
221,-10379846.477173,5619757.017057,2016-02-02T00:00:00.000Z,600 8th st se,Day 1
222,-10385938.031087,5614519.78088,2016-02-03T00:00:00.000Z,2600 Humboldt AVE S,Day 2
223,-10382514.605804,5615216.098735,2016-02-02T00:00:00.000Z,2310 PORTLAND AVE S,Day 1
224,-10382177.553944,5622716.775741,2016-02-03T00:00:00.000Z,1910 3rd st ne,Day 2
225,-10382476.788433,5616717.203211,2016-02-02T00:00:00.000Z,1315 Portland Ave,Day 1
226,-10378790.424038,5619461.199401,2016-02-03T00:00:00.000Z,1222 BROOK AVE SE,Day 2
227,-10382627.38338,5617436.23029,2016-02-02T00:00:00.000Z,319 8th st,Day 1
228,-10383192.071809,5615854.715901,2016-02-03T00:00:00.000Z,216 19th st e,Day 2
229,-10380330.252748,5620029.65128,2016-02-02T00:00:00.000Z,320 8th st se,Day 1
230,-10384596.883627,5623623.686366,2016-02-03T00:00:00.000Z,3212 6th st n,Day 2
231,-10378578.430566,5615848.428857,2016-02-02T00:00:00.000Z,2727 9th St S,Day 1
232,-10381688.857105,5621531.177916,2016-02-03T00:00:00.000Z,1224 5th st ne,Day 2
233,-10383664.212087,5605680.093857,2016-02-02T00:00:00.000Z,5721 NICOLLET AVE S,Day 1
234,-10378793.10755,5619461.205295,2016-02-03T00:00:00.000Z,1220 BROOK AVE SE,Day 2
235,0,0,2016-02-02T00:00:00.000Z,1905 9 th ave s,Day 1
236,0,0,2016-02-03T00:00:00.000Z,2648 humbolt S,Day 2
237,-10384937.341483,5618106.875248,2016-02-02T00:00:00.000Z,142 Aldrich ave n,Day 1
238,-10383172.923949,5615854.583606,2016-02-03T00:00:00.000Z,230 19th st e,Day 2
239,0,0,2016-02-02T00:00:00.000Z,211 fifth Avenue south east,Day 1
240,-10381537.967355,5621377.912289,2016-02-03T00:00:00.000Z,1130 6th st ne,Day 2
241,-10379300.302796,5611376.080853,2016-02-02T00:00:00.000Z,3721 23rd ave,Day 1
242,0,0,2016-02-03T00:00:00.000Z,222 e 19th st,Day 2
243,-10383644.448315,5612492.031327,2016-02-02T00:00:00.000Z,3325 Nicollet AVE S,Day 1
244,-10381977.227257,5621150.601472,2016-02-03T00:00:00.000Z,304 9th ave ne,Day 2
245,-10381314.347673,5622988.232818,2016-02-02T00:00:00.000Z,2103 Washington St NE,Day 1
246,-10382918.807782,5615854.709404,2016-02-03T00:00:00.000Z,330 19th st. e,Day 2
247,-10382480.099922,5616711.38237,2016-02-02T00:00:00.000Z,1321 PORTLAND AVE S,Day 1
248,-10383364.780575,5616161.381988,2016-02-03T00:00:00.000Z,1730 STEVENS AV S,Day 2
249,-10377833.227798,5612018.234287,2016-02-03T00:00:00.000Z,3200 35th st,Day 1
250,-10382322.66707,5621998.777946,2016-02-03T00:00:00.000Z,208 15th ave ne,Day 2
251,-10387597.501182,5625357.271433,2016-02-03T00:00:00.000Z,3812 THOMAS AVE N,Day 1
252,-10378254.002127,5619696.304727,2016-02-03T00:00:00.000Z,1018 16th Ave SE,Day 2
253,-10385470.980646,5623447.087393,2016-02-03T00:00:00.000Z,3100 Emerson Ave N,Day 1
254,-10379942.336371,5618857.579085,2016-02-03T00:00:00.000Z,326 8th ave se,Day 2
255,-10380510.136504,5618934.835199,2016-02-03T00:00:00.000Z,206 5TH AVE SE,Day 1
256,-10382834.031,5621718.186243,2016-02-03T00:00:00.000Z,102 14th ave ne,Day 2
257,-10382230.265812,5615819.652106,2016-02-03T00:00:00.000Z,1912 park ave s,Day 1
258,-10383365.051091,5616199.952412,2016-02-03T00:00:00.000Z,1706 STEVENS AV S,Day 2
259,-10384873.688306,5618212.336228,2016-02-03T00:00:00.000Z,758 2nd ave n,Day 1
260,-10386067.013947,5613097.852438,2016-02-03T00:00:00.000Z,3104 Holmes ave,Day 2
261,-10385471.492704,5624773.173072,2016-02-03T00:00:00.000Z,3614 EMERSON AVE N,Day 1
262,-10379614.672591,5619443.700704,2016-02-03T00:00:00.000Z,704 8th AVE SE,Day 2
263,-10381343.89607,5622534.41687,2016-02-03T00:00:00.000Z,1800 Washington St NE,Day 1
264,-10380680.667743,5612438.31978,2016-02-03T00:00:00.000Z,3340 16th ave so,Day 2
265,-10383657.4856,5612664.793313,2016-02-03T00:00:00.000Z,3230 NICOLLET AVE SOUTH,Day 1
266,-10379856.547754,5619012.938007,2016-02-03T00:00:00.000Z,426 8th ave se,Day 2
267,-10383644.463551,5612502.442758,2016-02-03T00:00:00.000Z,3321 Nicollet Avenue South,Day 1
268,-10380602.403186,5622604.494798,2016-02-03T00:00:00.000Z,820 18 1/2 ave ne,Day 2
269,0,0,2016-02-03T00:00:00.000Z,3800 block of 35th st so,Day 1
270,0,0,2016-02-03T00:00:00.000Z,346 E 9th st,Day 2
271,-10381945.704815,5616485.543006,2016-02-03T00:00:00.000Z,1500 chicago ave,Day 1
272,0,0,2016-02-03T00:00:00.000Z,314 e19th st,Day 2
273,-10379376.306392,5615856.515319,2016-02-03T00:00:00.000Z,2211 9TH ST S,Day 1
274,-10382940.002148,5615835.021669,2016-02-03T00:00:00.000Z,1904 Clinton ave s,Day 2
275,-10383644.448315,5612492.031327,2016-02-03T00:00:00.000Z,3325 Nicollet Avenue South,Day 1
276,-10380034.567012,5618690.013424,2016-02-03T00:00:00.000Z,218 8th ave se,Day 2
277,-10379712.569003,5615852.405687,2016-02-03T00:00:00.000Z,2000 9th st s,Day 1
278,-10379703.178006,5619287.055893,2016-02-03T00:00:00.000Z,602 8th AVE SE,Day 2
279,-10379183.015987,5615846.194787,2016-02-03T00:00:00.000Z,2300 9th st,Day 1
280,-10384935.602493,5622108.177423,2016-02-03T00:00:00.000Z,2400 aldrich Ave n,Day 2
281,-10384937.068587,5618151.857863,2016-02-03T00:00:00.000Z,178 Aldrich ave,Day 1
282,-10379616.322207,5619440.737281,2016-02-03T00:00:00.000Z,702 8th ave se,Day 2
283,-10379491.641524,5615858.900872,2016-02-03T00:00:00.000Z,2279 9TH ST S,Day 1
284,-10379149.901508,5619185.721165,2016-02-03T00:00:00.000Z,704 11TH AVE SE,Day 2
285,-10379315.126844,5615856.58842,2016-02-03T00:00:00.000Z,2379 9TH ST S,Day 1
286,0,0,2016-02-03T00:00:00.000Z,3518 w 32nd st,Day 2
287,-10383644.425462,5612476.41418,2016-02-03T00:00:00.000Z,3331 Nicolette ave s,Day 1
288,-10383374.525048,5616053.140432,2016-02-03T00:00:00.000Z,120 18th st e,Day 2
289,-10379230.546843,5615857.74051,2016-02-03T00:00:00.000Z,2329 9TH ST S,Day 1
290,-10377018.027484,5619554.536258,2016-02-03T00:00:00.000Z,954 weeks AVE se,Day 2
291,-10379308.194388,5615844.489694,2016-02-03T00:00:00.000Z,2374 9TH ST S,Day 1
292,-10384907.187041,5623077.526491,2016-02-03T00:00:00.000Z,2918 aldrich Ave n,Day 2
293,-10383867.268393,5619656.843363,2016-02-03T00:00:00.000Z,808 3RD ST N,Day 1
294,-10385470.901865,5623401.147814,2016-02-03T00:00:00.000Z,3066 Emerson Ave n,Day 1
295,-10379230.546843,5615857.74051,2016-02-03T00:00:00.000Z,2329 9TH ST S,Day 1
296,-10382114.218101,5616936.152625,2016-02-03T00:00:00.000Z,712 9TH ST S,Day 1
297,-10379315.126844,5615856.58842,2016-02-03T00:00:00.000Z,2379 9TH ST,Day 1
298,-10383644.087112,5612234.40243,2016-02-03T00:00:00.000Z,3419 Nicollet ave s,Day 1
299,-10387633.838291,5626895.230411,2016-02-03T00:00:00.000Z,4335 Thomas Ave n,Day 1
300,-10379230.546843,5615857.74051,2016-02-03T00:00:00.000Z,2329 9TH ST S,Day 1
301,-10379376.306392,5615856.515319,2016-02-03T00:00:00.000Z,2211 9th st s,Day 1
302,-10381562.435876,5621178.003849,2016-02-03T00:00:00.000Z,523 8TH AVE NE,Day 1
303,-10384870.54333,5618200.128544,2016-02-03T00:00:00.000Z,757 2nd ave n,Day 1
304,-10378133.772392,5612135.912836,2016-02-03T00:00:00.000Z,3457 Minnehaha Ave s,Day 1
305,-10383813.549817,5616373.43736,2016-02-03T00:00:00.000Z,1530 lasalle ave,Day 1
306,-10382502.016598,5616591.292542,2016-02-03T00:00:00.000Z,1427 Portland ave so,Day 1
307,-10381571.253706,5621173.634774,2016-02-03T00:00:00.000Z,517 8TH AVE NE,Day 1
308,-10377744.288059,5611355.136537,2016-02-03T00:00:00.000Z,3724 minnehaha ave s,Day 1
309,-10381550.678769,5621183.829281,2016-02-03T00:00:00.000Z,531 8TH AVE NE,Day 1
310,-10379230.546843,5615857.74051,2016-02-03T00:00:00.000Z,2329 9th st so,Day 1
311,-10387621.735243,5626901.648326,2016-02-03T00:00:00.000Z,4336 THOMAS AVE N,Day 1
312,-10381945.959123,5615839.447604,2016-02-03T00:00:00.000Z,1900 CHICAGO AVE S,Day 1
313,-10383644.448315,5612492.031327,2016-02-03T00:00:00.000Z,3325 NICOLLET AVE S,Day 1
314,-10381945.704815,5616485.543006,2016-02-03T00:00:00.000Z,1500 CHICAGO AVE S,Day 1
315,-10380815.024735,5609613.707719,2016-02-03T00:00:00.000Z,4344 Bloomington Ave S,Day 1
316,-10380815.799775,5608859.225908,2016-02-03T00:00:00.000Z,4608 BLOOMINGTON AVE S,Day 1
317,-10379315.126844,5615856.58842,2016-02-03T00:00:00.000Z,2379 9TH ST S,Day 1
318,-10382005.002546,5616813.72747,2016-02-03T00:00:00.000Z,923 CENTENNIAL PL,Day 1
319,-10380514.159079,5618952.718707,2016-02-03T00:00:00.000Z,215 5TH AVE SE,Day 1
320,-10381296.894946,5623673.573487,2016-02-03T00:00:00.000Z,2526 WASHINGTON ST NE,Day 1
321,-10383671.827785,5607169.490571,2016-02-03T00:00:00.000Z,5200 NICOLLET AVE S,Day 1
322,-10380823.983566,5612815.348653,2016-02-03T00:00:00.000Z,3200 BLOOMINGTON AVE S,Day 1
323,-10381992.264141,5616833.74844,2016-02-03T00:00:00.000Z,909 CENTENNIAL PL,Day 1
324,-10383644.440698,5612486.825611,2016-02-03T00:00:00.000Z,3327 NICOLLET AVE S,Day 1
325,-10381550.678769,5621183.829281,2016-02-03T00:00:00.000Z,531 8TH AVE NE,Day 1
326,-10383831.032965,5615509.215343,2016-02-03T00:00:00.000Z,2101 Blaisdell,Day 1
327,-10377749.506164,5611365.315943,2016-02-03T00:00:00.000Z,3720 minnehaha ave s,Day 1
328,-10382248.47039,5617016.818423,2016-02-03T00:00:00.000Z,624 9TH ST S,Day 1
329,-10379304.241256,5612983.052778,2016-02-03T00:00:00.000Z,3145 23RD AVE S,Day 1
330,-10383875.9344,5619648.267478,2016-02-03T00:00:00.000Z,809 3RD ST N,Day 1
331,-10382260.106284,5617023.812744,2016-02-03T00:00:00.000Z,616 9TH ST S,Day 1
332,-10387612.784504,5626282.078492,2016-02-03T00:00:00.000Z,4138 THOMAS AVE N,Day 1
333,0,0,2016-02-03T00:00:00.000Z,9th & RIVERSIDE,Day 1
334,-10383819.02228,5615614.399925,2016-02-03T00:00:00.000Z,2021 BLAISDELL AVE S,Day 1
335,-10387597.710352,5625368.20992,2016-02-03T00:00:00.000Z,3816 Thomas north,Day 1
336,-10382502.024994,5616604.230153,2016-02-03T00:00:00.000Z,1417 PORTLAND AVE S,Day 1
337,-10382245.561417,5617015.069843,2016-02-03T00:00:00.000Z,626 9TH ST S,Day 1
338,-10384809.586195,5618212.020081,2016-02-03T00:00:00.000Z,718 2ND AVE N,Day 1
339,-10383354.078744,5619130.870591,2016-02-03T00:00:00.000Z,403 4TH AVE N,Day 1
340,-10378448.518705,5612723.24227,2016-02-03T00:00:00.000Z,3226 Minnehaha Ave. S.,Day 1
341,-10378682.513911,5615856.195142,2016-02-03T00:00:00.000Z,2515 9TH AVE S,Day 1
342,-10382502.134365,5616325.433973,2016-02-03T00:00:00.000Z,1619 PORTLAND AVE S,Day 1
343,-10378435.155134,5612697.028146,2016-02-03T00:00:00.000Z,3232 MINNEHAHA AVE S,Day 1
344,0,0,2016-02-03T00:00:00.000Z,2500 9th,Day 1
345,-10378435.155134,5612697.028146,2016-02-03T00:00:00.000Z,3232 MINNEHAHA AVE S,Day 1
346,-10382001.363001,5616819.447748,2016-02-03T00:00:00.000Z,919 CENTENNIAL PL,Day 1
347,-10379316.792086,5613075.62588,2016-02-03T00:00:00.000Z,3110 23rd ave,Day 1
348,-10378682.513911,5615856.195142,2016-02-03T00:00:00.000Z,2515 9th st s,Day 1
349,-10379316.834309,5613086.522391,2016-02-03T00:00:00.000Z,3106 23rd ave,Day 1
350,-10382514.193687,5616463.048476,2016-02-03T00:00:00.000Z,1520 portland,Day 1
351,-10378313.975276,5612461.718293,2016-02-03T00:00:00.000Z,3318 Minnehaha Ave s,Day 1
352,-10382195.184106,5616764.759112,2016-02-03T00:00:00.000Z,703 10th st s,Day 1
353,-10380517.478684,5618946.733801,2016-02-03T00:00:00.000Z,211 5th ave se,Day 1
354,-10378303.415966,5612441.014525,2016-02-03T00:00:00.000Z,3328 minnehaha ave s,Day 1
355,-10379812.007444,5623601.132035,2016-02-03T00:00:00.000Z,1121 Lowry Ave NE,Day 1
356,-10382166.583378,5616747.032739,2016-02-03T00:00:00.000Z,705 10TH ST S,Day 1
357,-10381999.543229,5616822.307886,2016-02-03T00:00:00.000Z,917 centennial pl,Day 1
358,-10381984.985052,5616845.188994,2016-02-03T00:00:00.000Z,901 CENTENNIAL PL,Day 1
359,-10383801.543662,5616604.233323,2016-02-03T00:00:00.000Z,1401 lasalle,Day 1
360,-10381997.723457,5616825.168025,2016-02-03T00:00:00.000Z,915 centennial pl,Day 1
361,-10382006.822318,5616810.867332,2016-02-03T00:00:00.000Z,925 centennial pl,Day 1
362,-10380302.218881,5620013.761213,2016-02-03T00:00:00.000Z,336 8th St se,Day 1
363,-10380253.426045,5611349.327628,2016-02-03T00:00:00.000Z,3730 cedar ave s,Day 1
364,-10379893.983082,5615590.399697,2016-02-03T00:00:00.000Z,2100 Minnehaha Ave s,Day 1
365,-10383895.133073,5619685.000866,2016-02-03T00:00:00.000Z,832 3rd st n,Day 1
366,-10386910.433388,5617472.154422,2016-02-03T00:00:00.000Z,305 Cedar Lake Road,Day 1
367,-10382502.158366,5616344.442955,2016-02-03T00:00:00.000Z,1605 Portland ave,Day 1
368,-10386756.194426,5617593.243896,2016-02-03T00:00:00.000Z,213 Cedar Lake Road,Day 1
369,-10378682.513911,5615856.195142,2016-02-03T00:00:00.000Z,2515 9TH ST S,Day 1
370,-10382313.050739,5617010.293562,2016-02-03T00:00:00.000Z,916 Portland ave,Day 1
371,-10383847.380498,5614672.878344,2016-02-03T00:00:00.000Z,2546 blaisdell ave,Day 1
372,-10378682.513911,5615856.195142,2016-02-03T00:00:00.000Z,2515 9th st s,Day 1
373,-10382514.215337,5616601.634719,2016-02-03T00:00:00.000Z,1418 portland,Day 1
374,-10382514.225412,5616617.159852,2016-02-03T00:00:00.000Z,1406 Portland Ave s,Day 1
375,-10383801.521181,5616591.281658,2016-02-03T00:00:00.000Z,1409 lasalle,Day 1
376,-10382514.227091,5616619.747374,2016-02-03T00:00:00.000Z,1404 Portland ave,Day 1
